old_path	new_path	stable_id	sha256	disposition	category	aliases
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-05/sprites/rocket-roach.png.import			4947533a8ee40a40d72edf5af6bf92dd16ff3f689e0dba484c987aa5940fad12	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-05/sprites/satellite-hermit-crab.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-05/sprites/satellite-hermit-crab.png		d75d309b7074f35efeb4ca77bf662cbc9636c393976f079fbc8e6ea304044401	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-05/sprites/satellite-hermit-crab.png.import			79beb7725b3fbc0a27b15d1f52fab084d4f9338a90c641be196b553ece820356	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-05/sprites/vacuum-jelly.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-05/sprites/vacuum-jelly.png		9d845f875dcde4d826292b970814fed0464e3d3e24b1ddc175724c03609dc869	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-05/sprites/vacuum-jelly.png.import			2f2a1f84d6a2fded404c0c93e2e0baa43c449de73fcc166a6c496ce858869d4a	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/baserunning-beaver.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/baserunning-beaver.png		8de622cee29b44ace42f22a4b193636e07536e3917fda774b125f93aa6cbedfa	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/baserunning-beaver.png.import			4852e957f8b2bbd134a9fbcba3c5d74907ccbf41241550e2d228c4c0e055f435	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/boss-diamond-don.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/boss-diamond-don.png		f6132b478842f9cf6a5d54b32072e3ac1027aad3b1835350b40be680b483f5ac	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/boss-diamond-don.png.import			539c63bbeb80927b61457273b9ada40c4dc4f8136239a156ee7eb1931abfd7be	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/clobbering-cub.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/clobbering-cub.png		105e5c899377729426fac3000883885a24d573f2f528ba683322d884b28fac2f	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/clobbering-cub.png.import			908692fce0a4b962a0e4c200de22bbe82b89db81da9ab019d94836e6bf5e4c9d	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/sliding-seagull.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/sliding-seagull.png		f3fa9ba1e9e4c89658780cb388c89505d82b3581690586b673fe5fb783d03082	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/sliding-seagull.png.import			a82335ebb0b31ae39b95d5394f0251aed3b854d644773522a251407ef0300100	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/windup-weasel.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/windup-weasel.png		9eb7bc927b63e1ac7fef26e10d1c0cc787d9a0c5d615e97019ec2159b9edc7b2	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-03-variable/source-pack/characters/level-06/sprites/windup-weasel.png.import			e346d075efe31dd07cd6358db1eba521deb72625833de98d815cc5db3a07d98d	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/.DS_Store			a74024028ef11481260c51d1ba63b3dc31858082f81cdf8765f6eb7194d988fa	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/README.md	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/README.md		30ca01c3a21259bd0fc0290270a6352cbacc9d1de9168cfe17372d233bc4af9f	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-brutus-bin-hound-transparent.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-brutus-bin-hound-transparent.png		2fb68f090e668dc662dbf5d92a08f15699a0f4afc8f5d864da82d27927da1cf1	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-brutus-bin-hound-transparent.png.import			5ba2630725ecf6689b61aad9b886ed2f86e5b617fcfd08d7a7cbf96c474bfa61	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-diamond-don-transparent.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-diamond-don-transparent.png		7376000f332ef2ee4d58602b0843018c908ccbb0cd014fefb8e38d3704252bb8	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-diamond-don-transparent.png.import			453698e3fa91c25410805c5b0c1acf29f3d9d917436de5cbac6268afbf52da9f	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-galactogobbler-transparent.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-galactogobbler-transparent.png		3a030409a4ee38c38ece7137f4a5f6484b629b12ec9dcc9760e8ecd18015f15a	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-galactogobbler-transparent.png.import			d96ed04a03bc7dcce4cb0e13a273e610f943d8f41a9db6eb9a944daa7d797c55	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-pizza-rat-king-transparent.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-pizza-rat-king-transparent.png		be59825e4827ad39c08e50f1cb6218424b1db6b37730cc63c98eccf20a290a56	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-pizza-rat-king-transparent.png.import			0ef01971633ebba71209e8e52529dbd810785106dc8afd0548af106490507516	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-project-opossum-transparent.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-project-opossum-transparent.png		4c4800ff595705b7f9f13b89b01b5d2e7aecea1f4240d01d48607e5d7feda610	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-project-opossum-transparent.png.import			a7d17622f093ba35cf7da2cc51f1bd50e46ba86bfa5fbcc0a469607d5bed28e2	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-trash-dash-transparent.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-trash-dash-transparent.png		85f85f67a46c028dbf6a416cc90cf71c7be58dff95a73f9774439fee7d1ba96f	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/final/boss-trash-dash-transparent.png.import			998bf7bdc1743bef353b1f0314c8a694c35c8f83429687ffa52b7910d8b7701b	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/qa/levels-01-02-contact.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/qa/levels-01-02-contact.png		7a33d42e211fb26cd94c348451bc822ad216aba0be844e0246c150247696dc7c	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/qa/levels-01-02-contact.png.import			34a1dd0bac9ffc465e535983079ab3cfd5f43e9c1e0683e0b6f4c3bc87feb053	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/qa/levels-03-04-contact.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/qa/levels-03-04-contact.png		ecef7677af0a62d33cb1d201b295e3cd30e93b926279e8a1b1bf4561a48e1de3	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/qa/levels-03-04-contact.png.import			e106ba20d216e01c4adc67263ac9210a3a91c7c2c79c94cf02cb6b5c9584361c	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/qa/levels-05-06-contact.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/qa/levels-05-06-contact.png		d18217100aea5aa2108cfdfabeb3731471f9675da0f05565f648350665b17a96	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/qa/levels-05-06-contact.png.import			6f2b110df1e9cec99a6bb8136bb2b67af265a9cbf59541e0e92ddfd031a4935d	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/qa/phase-04-combined-contact.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/qa/phase-04-combined-contact.png		242f40ace2aeca61de814d3336fbbaf6fdc73061c4b1ef682b34fe8175c8dc9b	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/qa/phase-04-combined-contact.png.import			51b548699cc541bbaba42b4a194fc4ec738d4a428817bbb6abd32db6f018e416	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/qa/phase-04-source-contact.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/qa/phase-04-source-contact.png		31fff8ea133ab4e7a73fa79f8d28c48cf5cd0cac92368fff137dd9489070c615	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/qa/phase-04-source-contact.png.import			d6152cd3f110838d86f55c6c933398f103cd0b2615e0d31e3350050d7be4f55d	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/qa/visual-review.json	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/qa/visual-review.json		9a7a03c24aa68c986a70472e4f67ea72ce02ccee01600c0295e59cd13d9c533f	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/run-manifest.json	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/run-manifest.json		049f5796061bee875975f39d7a7c741fedc8ce8033f9e59daff2d55bfff2b75b	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-01/boss-trash-dash.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-01/boss-trash-dash.png		84dd4b7f4643211cbb1b7bdbe49daf1eb260af5e3b06fd514a2429dd7e6b021c	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-01/boss-trash-dash.png.import			9f5817c44ba07c61fbfb10b625bebbd824a439e4fc7ac121af2f72e2c81774c2	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-02/boss-brutus-bin-hound.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-02/boss-brutus-bin-hound.png		ddf2eb77ad8f16aa164a934b08ea6b64c0679c24bf9c3a92a4fa444813c25c1c	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-02/boss-brutus-bin-hound.png.import			1dcf6857412b3b30fd2cb41109a01c3a02d30da564d80ba4cadf20197617c955	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-03/boss-pizza-rat-king.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-03/boss-pizza-rat-king.png		ee5c495e2f0e2cdcca6735ef472a0c3b47fe53ec23a58a0e96e6a7e7457f7255	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-03/boss-pizza-rat-king.png.import			0bc73b08252bafc3e80d33eec1e0fbcd745d0ad66f65b2ae876c1dc549e865b9	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-04/boss-project-opossum.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-04/boss-project-opossum.png		9d7eaab0811ac5b678493812773f80280a77eacbf16724eb9a316e2b344a8719	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-04/boss-project-opossum.png.import			a75e4c00cbd2e939854d361a610cd6decf673ed9bbb7469d7578fe1eb65f3958	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-05/boss-galactogobbler.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-05/boss-galactogobbler.png		9c1896aa4b61bed52586e4b1df3dbeca002e3edb09da536ab17945332284ace4	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-05/boss-galactogobbler.png.import			071bae6974fabafdc975a9183e07971d9de37ecbf0c7d8d8dc034c3c4bd1fc98	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-06/boss-diamond-don.png	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-06/boss-diamond-don.png		f6132b478842f9cf6a5d54b32072e3ac1027aad3b1835350b40be680b483f5ac	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/phase-04-bosses/source/level-06/boss-diamond-don.png.import			a8ff59af72cbe10bcad1443c266bedb981a6e4efc105913d47370881ada66a28	generated-metadata-removed	metadata	
docs/design/trash-dash/character-animation/phase-05-codex-integration/qa/SHA256SUMS	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/qa/SHA256SUMS		0bbaf8abdc3285ddbaa43fcafbc7a9ee2af869e3df2a396ab9395c9615352d2c	package-preserved	package-character-animation	
docs/design/trash-dash/character-animation/phase-05-codex-integration/run-manifest.json	docs/design/trash-dash/packages/character-animation/phase-05-codex-integration/run-manifest.json		852860f2a8269647cf14cd8c3f2c9bfa07a161708e8ca15bd19a6c83b4c8f312	package-preserved	package-character-animation	
docs/design/trash-dash/docs/.DS_Store			6e9ed760ca421831768df2cfcff7dad031c08669db64f047fc752df759ee2f19	generated-metadata-removed	metadata	
docs/design/trash-dash/docs/game/.DS_Store			ea3358d8c010361abb4cc7ffc498831e1ea5d6c77304e2f64bbd22b888031c3c	generated-metadata-removed	metadata	
docs/design/trash-dash/docs/game/APPROVED_ASSET_POLICY.md	docs/design/trash-dash/manuals/APPROVED_ASSET_POLICY.md	manual.APPROVED_ASSET_POLICY	d67133e9440086dd51f5894dc8dc7d1ce70a14933a61328a7a67c35d70dd80f9	canonical-moved	game-manual	
docs/design/trash-dash/docs/game/APPROVED_MAIN_CHARACTERS.md	docs/design/trash-dash/manuals/characters/APPROVED_MAIN_CHARACTERS.md	manual.APPROVED_MAIN_CHARACTERS	a1819653a70414793253e17be24ab5c973d73fcb5275e61fc88581ca70c05f6f	canonical-moved	game-manual	
docs/design/trash-dash/docs/game/DECISIONS.md	docs/design/trash-dash/manuals/DECISIONS.md	manual.DECISIONS	fb145c95e709dd95ebe3c9be342631032504afb13199b8dd81887504749e34a1	canonical-moved	game-manual	
docs/design/trash-dash/docs/game/ITEMS_POWERUPS_UI_REWARDS.md	docs/design/trash-dash/manuals/gameplay/ITEMS_POWERUPS_UI_REWARDS.md	manual.ITEMS_POWERUPS_UI_REWARDS	5c5625ec22d149ab69a55e4ca7e452205990fffbd18f8c5909a8a62b9f7647ee	canonical-moved	game-manual	
docs/design/trash-dash/docs/game/LEVEL_LAYOUT_GUIDANCE.md	docs/design/trash-dash/manuals/levels/LEVEL_LAYOUT_GUIDANCE.md	manual.LEVEL_LAYOUT_GUIDANCE	bcd2e3a80c171565aeadcd1fdd8cf072375352967c85cc25e688a67b1fc327c6	canonical-moved	game-manual	
docs/design/trash-dash/docs/game/MAIN_CHARACTERS.md	docs/design/trash-dash/manuals/characters/MAIN_CHARACTERS.md	manual.MAIN_CHARACTERS	7d229f5a5ede7e113d3bfb63438b055e97b3b0bb7069edebf54e1a5021229547	canonical-moved	game-manual	
docs/design/trash-dash/docs/game/bosses/BOSSFIX.md	docs/design/trash-dash/manuals/bosses/BOSSFIX.md	manual.bosses.BOSSFIX	2d0ef80021307cb14bb7e0b106851d2e2ea785a538dc02904d6366f806a96267	canonical-moved	boss-manual	
docs/design/trash-dash/docs/game/bosses/BRUTUS_BIN_HOUND.md	docs/design/trash-dash/manuals/bosses/BRUTUS_BIN_HOUND.md	manual.bosses.BRUTUS_BIN_HOUND	5bc5f3ed159c6d88d689cbc5fed1a89066d955108e8c7d98924edae5ac837f42	canonical-moved	boss-manual	
docs/design/trash-dash/docs/game/bosses/DIAMOND_DON.md	docs/design/trash-dash/manuals/bosses/DIAMOND_DON.md	manual.bosses.DIAMOND_DON	9eb9366ff6dad82059f9a32ff03d0c84bee77bc0a88890086f7f822409aca6ba	canonical-moved	boss-manual	
docs/design/trash-dash/docs/game/bosses/GALACTOGOBBLER.md	docs/design/trash-dash/manuals/bosses/GALACTOGOBBLER.md	manual.bosses.GALACTOGOBBLER	0530df5df1a3fce4ef40be160ef188fac62327f3852e933bdcefa3c1a9eb846c	canonical-moved	boss-manual	
docs/design/trash-dash/docs/game/bosses/PIZZA_RAT_KING.md	docs/design/trash-dash/manuals/bosses/PIZZA_RAT_KING.md	manual.bosses.PIZZA_RAT_KING	268e7bcd511fd0717a18ca5649ca310fe9758fa4449b6163daa762d142de0856	canonical-moved	boss-manual	
docs/design/trash-dash/docs/game/bosses/PROJECT_OPOSSUM.md	docs/design/trash-dash/manuals/bosses/PROJECT_OPOSSUM.md	manual.bosses.PROJECT_OPOSSUM	1e807e7a9af808d132c2cee148f0c80090846d96bfc1d048db5c27ffd3a1f50b	canonical-moved	boss-manual	
docs/design/trash-dash/docs/game/bosses/README.md	docs/design/trash-dash/manuals/bosses/README.md	manual.bosses.README	8c36b42782438280c5632e9d62771d2c408df6aa5cd2fa8629ee712ff06f5645	canonical-moved	boss-manual	
docs/design/trash-dash/docs/game/bosses/TRASH_DASH.md	docs/design/trash-dash/manuals/bosses/TRASH_DASH.md	manual.bosses.TRASH_DASH	ef7583cd3b80a03ec16a6f36f730d6fe13a50ca79665613aac1bc8cb05e67505	canonical-moved	boss-manual	
docs/design/trash-dash/docs/game/enemies.md	docs/design/trash-dash/manuals/enemies/legacy-enemies.md	manual.legacy-enemies	95c65ccc7a42641f55accf2737b467b2a4516f79ed5338e91f80fdab4d132bd6	canonical-moved	game-manual	
docs/design/trash-dash/docs/game/enemy-canon/ASSET_MANIFEST.md	docs/design/trash-dash/manuals/enemies/ASSET_MANIFEST.md	manual.enemies.ASSET_MANIFEST	91ae763e570cc21148dd1e82f6916d136bef036f7617ba61a86d66c5e43e1fa6	canonical-moved	enemy-manual	
docs/design/trash-dash/docs/game/enemy-canon/CHANGELOG.md	docs/design/trash-dash/manuals/enemies/CHANGELOG.md	manual.enemies.CHANGELOG	be481573e67a5cdcbf773cb03843bd3b4b384498dbb424be1da82511e0d7482b	canonical-moved	enemy-manual	
docs/design/trash-dash/docs/game/enemy-canon/ENEMY_INDEX.yaml	docs/design/trash-dash/manuals/enemies/ENEMY_INDEX.yaml	manual.enemies.ENEMY_INDEX	6bfafd604eb41b5c76677997238e27edb320d294cf17fe5a31ec0bfe555334d8	canonical-moved	enemy-manual	
docs/design/trash-dash/docs/game/enemy-canon/ENEMY_MASTER_CONTRACT.md	docs/design/trash-dash/manuals/enemies/ENEMY_MASTER_CONTRACT.md	manual.enemies.ENEMY_MASTER_CONTRACT	88c731c5112252bbb73e4ce1f3d589f6ec9e0217c65164a96a4869339a845461	canonical-moved	enemy-manual	
docs/design/trash-dash/docs/game/enemy-canon/LEVEL_01.md	docs/design/trash-dash/manuals/enemies/LEVEL_01.md	manual.enemies.LEVEL_01	73e41d6391c0ccf805c7c73f36d70c37e015137eafc71681db9544139521faa5	canonical-moved	enemy-manual	
docs/design/trash-dash/docs/game/enemy-canon/LEVEL_02.md	docs/design/trash-dash/manuals/enemies/LEVEL_02.md	manual.enemies.LEVEL_02	68b216b117ff241ac08dd4ef3fda1e6d789a8818852bdf16ccfb719cefa3e26f	canonical-moved	enemy-manual	
docs/design/trash-dash/docs/game/enemy-canon/LEVEL_03.md	docs/design/trash-dash/manuals/enemies/LEVEL_03.md	manual.enemies.LEVEL_03	17ccac2e35c062da2fa05200d88542b3f9ba7f0e6d493357ae47a5789c895a93	canonical-moved	enemy-manual	
docs/design/trash-dash/docs/game/enemy-canon/LEVEL_04.md	docs/design/trash-dash/manuals/enemies/LEVEL_04.md	manual.enemies.LEVEL_04	d2a7828d0df241dbcdb8db0166b14549a11eb9e3b17ecc5b097940a191b664e9	canonical-moved	enemy-manual	
docs/design/trash-dash/docs/game/enemy-canon/LEVEL_05.md	docs/design/trash-dash/manuals/enemies/LEVEL_05.md	manual.enemies.LEVEL_05	9cb571f62e1072c01051148bc379f396677fbb422cf309877dbd75b9923bc67b	canonical-moved	enemy-manual	
docs/design/trash-dash/docs/game/enemy-canon/LEVEL_06.md	docs/design/trash-dash/manuals/enemies/LEVEL_06.md	manual.enemies.LEVEL_06	f57855482de6721e26999dda703b7d547408054d194b4ac4d4222be213faed9a	canonical-moved	enemy-manual	
docs/design/trash-dash/docs/game/enemy-canon/README.md	docs/design/trash-dash/manuals/enemies/README.md	manual.enemies.README	bf055fb6162cddcd6db7d2dafac9ab28efa839960be51141dff971fda3f1a2a6	canonical-moved	enemy-manual	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/README.md	docs/design/trash-dash/packages/imported-source/trashy/enemy-canon/reference-art/README.md		fbb1a91e8b0ded08182e063da58dda62ee842f9fe374ed3d80b16a40c9173f6e	package-preserved	enemy-reference-package	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-01/mosquito.png	docs/design/trash-dash/packages/imported-source/trashy/enemy-canon/reference-art/level-01/mosquito.png		ac393927b19a0656592eaa9cd4603c9a0eea21936fb1f41578f47eb07ad92f08	package-preserved	enemy-reference-package	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-01/mosquito.png.import			862b61ed1f24e8f895937a0df06228ab4d88efde2be8346736801debac8ddf66	generated-metadata-removed	metadata	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-01/opossum-pilfer.png	docs/design/trash-dash/packages/imported-source/trashy/enemy-canon/reference-art/level-01/opossum-pilfer.png		271dce8190fddf5a4541eb7160035a9081a08ff3b6f01a7312dc8c1ded8cfb4c	package-preserved	enemy-reference-package	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-01/opossum-pilfer.png.import			940be95913209b432710ce8c73c34ae7238074acabdcca420955881539f29386	generated-metadata-removed	metadata	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-01/pigeon.png	docs/design/trash-dash/packages/imported-source/trashy/enemy-canon/reference-art/level-01/pigeon.png		85674483e2028d6eb2f546546e5992521c4d333ce348fb352e2a1a81de7e84de	package-preserved	enemy-reference-package	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-01/pigeon.png.import			3fa9fce367ea4ac7578f37328550a9f71670c6fcc0b42483ef7e21ae0fbff196	generated-metadata-removed	metadata	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-01/snake.png	docs/design/trash-dash/packages/imported-source/trashy/enemy-canon/reference-art/level-01/snake.png		ce908c198e629bfdcb84ed27fb9b41ee0886f1272abdccfe5e19b5e18492a853	package-preserved	enemy-reference-package	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-01/snake.png.import			8db45eb4ccda124fab745423da9a1a6040d40482a592b2166e7d4f24c4c2b7cb	generated-metadata-removed	metadata	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-01/spider.png	docs/design/trash-dash/packages/imported-source/trashy/enemy-canon/reference-art/level-01/spider.png		1949d18a8e6b387b25236689218333367371cdd9cdac74e4adf4451a7831a42c	package-preserved	enemy-reference-package	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-01/spider.png.import			11f0cf230841841e33aab3eef2159923d3e5fb6b08d82e7b624f429f6f775dba	generated-metadata-removed	metadata	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-02/bee.png	docs/design/trash-dash/packages/imported-source/trashy/enemy-canon/reference-art/level-02/bee.png		f2b06704a56701232c28df327d7ff6294578ac2b10bfb629dea2585d27fdf4d1	package-preserved	enemy-reference-package	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-02/bee.png.import			e3fc6ea33bd74c0ae6c6b0a591215480ae0d12ea8152548f458ed2c1601e484d	generated-metadata-removed	metadata	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-02/dog.png	docs/design/trash-dash/packages/imported-source/trashy/enemy-canon/reference-art/level-02/dog.png		6ed8b312892d20dbea93c5348ab199ef23261db280ad1db6017ba776b3418fe1	package-preserved	enemy-reference-package	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-02/dog.png.import			c80257f1b1f77f25e4f804ce99f4e3fa2c52ad9a4a274a84fe3aa1a7f8c7ba79	generated-metadata-removed	metadata	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-02/moth-dustwing.png	docs/design/trash-dash/packages/imported-source/trashy/enemy-canon/reference-art/level-02/moth-dustwing.png		433d353d5c737a7b6318dc14fd57bbe545a6012982b3aae9421a3a06cdfa5e9f	package-preserved	enemy-reference-package	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-02/moth-dustwing.png.import			a09a7ca371b1eafacc45a762108c4f600ba00e48b1e96109eabd97685613b7ae	generated-metadata-removed	metadata	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-02/skunk.png	docs/design/trash-dash/packages/imported-source/trashy/enemy-canon/reference-art/level-02/skunk.png		534c5d5ead4fd1eb312bc53ee09cb278705ab8340d09a1d4eec14988f71b9352	package-preserved	enemy-reference-package	
docs/design/trash-dash/docs/game/enemy-canon/reference-art/level-02/skunk.png.import			62fec8102f500d90c0311f63bc25167715164d44776494b9efa0454981ce138f	generated-metadata-removed	metadata	
